Run,Assay Type,AvgSpotLen,Bases,BioProject,BioSample,BioSampleModel,broad-scale_environmental_context,Bytes,Center Name,Collection_Date,Consent,DATASTORE filetype,DATASTORE provider,DATASTORE region,env_local_scale,environmental_medium,Experiment,geo_loc_name_country,geo_loc_name_country_continent,geo_loc_name,Host,Instrument,lat_lon,Library Name,LibraryLayout,LibrarySelection,LibrarySource,Organism,Platform,ReleaseDate,create_date,version,Sample Name,source_material_id,SRA Study,host_common_name,Host_Diet,host_genotype,host_intranasal_treatment,host_sex,host_subject_id,host_strain,neg_cont_type,pos_cont_type
SRR29055093,AMPLICON,502,11053036,PRJNA1111477,SAMN41393536,"MIMARKS.survey,MIGS/MIMS/MIMARKS.host-associated",not applicable,6218539,DUKE UNIVERSITY,2022-08-30,public,"run.zq,sra,fastq","s3,gs,ncbi","s3.us-east-1,ncbi.public,gs.us-east1",Mouse Stool,not applicable,SRX24579797,USA,North America,USA:Durham,Mus musculus,Illumina MiSeq,36.01 N 78.94 W,233,PAIRED,PCR,GENOMIC,mouse gut metagenome,ILLUMINA,2024-05-21T00:00:00Z,2024-05-16T11:21:00Z,1,Fecal_JI-724_Week_13_Label233,233,SRP508123,Mouse,Normal_Chow,"Wild type\, GLP1r(+/+)",Phosphate buffer saline,female,JI-724,C57BL/6,,
SRR29055094,AMPLICON,502,10488788,PRJNA1111477,SAMN41393535,"MIMARKS.survey,MIGS/MIMS/MIMARKS.host-associated",not applicable,5869898,DUKE UNIVERSITY,2022-08-30,public,"fastq,run.zq,sra","gs,ncbi,s3","s3.us-east-1,gs.us-east1,ncbi.public",Mouse Stool,not applicable,SRX24579796,USA,North America,USA:Durham,Mus musculus,Illumina MiSeq,36.01 N 78.94 W,232,PAIRED,PCR,GENOMIC,mouse gut metagenome,ILLUMINA,2024-05-21T00:00:00Z,2024-05-16T11:22:00Z,1,Fecal_JI-724_Week_10_Label232,232,SRP508123,Mouse,Normal_Chow,"Wild type\, GLP1r(+/+)",Phosphate buffer saline,female,JI-724,C57BL/6,,
SRR29055095,AMPLICON,502,12716664,PRJNA1111477,SAMN41393578,"MIGS/MIMS/MIMARKS.host-associated,MIMARKS.survey",not applicable,6988388,DUKE UNIVERSITY,2022-09-02,public,"fastq,sra,run.zq","gs,s3,ncbi","s3.us-east-1,gs.us-east1,ncbi.public",Mouse Stool,not applicable,SRX24579795,USA,North America,USA:Durham,Mus musculus,Illumina MiSeq,36.01 N 78.94 W,231,PAIRED,PCR,GENOMIC,mouse gut metagenome,ILLUMINA,2024-05-21T00:00:00Z,2024-05-16T11:22:00Z,1,Fecal_JI-740_Week_10_Label231,231,SRP508123,Mouse,Normal_Chow,"Wild type\, GLP1r(+/+)",House dust mite,male,JI-740,C57BL/6,,
SRR29055096,AMPLICON,502,13296976,PRJNA1111477,SAMN41393635,"MIMARKS.survey,MIGS/MIMS/MIMARKS.host-associated",not applicable,7217080,DUKE UNIVERSITY,2022-09-09,public,"run.zq,sra,fastq","gs,s3,ncbi","s3.us-east-1,gs.us-east1,ncbi.public",Mouse Stool,not applicable,SRX24579794,USA,North America,USA:Durham,Mus musculus,Illumina MiSeq,36.01 N 78.94 W,230,PAIRED,PCR,GENOMIC,mouse gut metagenome,ILLUMINA,2024-05-21T00:00:00Z,2024-05-16T11:22:00Z,1,Fecal_JI-762_Week_13_Label230,230,SRP508123,Mouse,High_Fat_Diet,"Wild type\, GLP1r(+/+)",House dust mite,female,JI-762,C57BL/6,,
SRR29055097,AMPLICON,502,17125228,PRJNA1111477,SAMN41393534,"MIMARKS.survey,MIGS/MIMS/MIMARKS.host-associated",not applicable,9361111,DUKE UNIVERSITY,2022-08-30,public,"sra,fastq,run.zq","s3,ncbi,gs","ncbi.public,s3.us-east-1,gs.us-east1",Mouse Stool,not applicable,SRX24579793,USA,North America,USA:Durham,Mus musculus,Illumina MiSeq,36.01 N 78.94 W,229,PAIRED,PCR,GENOMIC,mouse gut metagenome,ILLUMINA,2024-05-21T00:00:00Z,2024-05-16T11:22:00Z,1,Fecal_JI-724_Week_0_Label229,229,SRP508123,Mouse,Normal_Chow,"Wild type\, GLP1r(+/+)",Phosphate buffer saline,female,JI-724,C57BL/6,,
SRR29055098,AMPLICON,502,12743772,PRJNA1111477,SAMN41393577,"MIMARKS.survey,MIGS/MIMS/MIMARKS.host-associated",not applicable,7349785,DUKE UNIVERSITY,2022-09-02,public,"fastq,sra,run.zq","ncbi,gs,s3","ncbi.public,s3.us-east-1,gs.us-east1",Mouse Stool,not applicable,SRX24579792,USA,North America,USA:Durham,Mus musculus,Illumina MiSeq,36.01 N 78.94 W,228,PAIRED,PCR,GENOMIC,mouse gut metagenome,ILLUMINA,2024-05-21T00:00:00Z,2024-05-16T11:22:00Z,1,Fecal_JI-740_Week_13_Label228,228,SRP508123,Mouse,Normal_Chow,"Wild type\, GLP1r(+/+)",House dust mite,male,JI-740,C57BL/6,,
SRR29055099,AMPLICON,502,17681444,PRJNA1111477,SAMN41393478,"MIMARKS.survey,MIGS/MIMS/MIMARKS.host-associated",not applicable,9523150,DUKE UNIVERSITY,2022-02-24,public,"sra,run.zq,fastq","gs,s3,ncbi","gs.us-east1,ncbi.public,s3.us-east-1",Mouse Stool,not applicable,SRX24579791,USA,North America,USA:Durham,Mus musculus,Illumina MiSeq,36.01 N 78.94 W,11,PAIRED,PCR,GENOMIC,mouse gut metagenome,ILLUMINA,2024-05-21T00:00:00Z,2024-05-16T11:22:00Z,1,Fecal_JI-659_Week_10_Label11,11,SRP508123,Mouse,Normal_Chow,"Knockout\, Glp1r(-/-)",House dust mite,male,JI-659,C57BL/6,,
SRR29055100,AMPLICON,502,29113992,PRJNA1111477,SAMN41393494,"MIMARKS.survey,MIGS/MIMS/MIMARKS.host-associated",not applicable,15357546,DUKE UNIVERSITY,2022-02-28,public,"sra,fastq,run.zq","s3,ncbi,gs","ncbi.public,gs.us-east1,s3.us-east-1",Mouse Stool,not applicable,SRX24579790,USA,North America,USA:Durham,Mus musculus,Illumina MiSeq,36.01 N 78.94 W,2,PAIRED,PCR,GENOMIC,mouse gut metagenome,ILLUMINA,2024-05-21T00:00:00Z,2024-05-16T11:22:00Z,1,Fecal_JI-669_Week_13_Label2,2,SRP508123,Mouse,High_Fat_Diet,"Wild type\, GLP1r(+/+)",Phosphate buffer saline,female,JI-669,C57BL/6,,
SRR29055101,AMPLICON,502,6115364,PRJNA1111477,SAMN41393496,"MIMARKS.survey,MIGS/MIMS/MIMARKS.host-associated",not applicable,3601788,DUKE UNIVERSITY,2022-03-01,public,"run.zq,sra,fastq","s3,ncbi,gs","ncbi.public,gs.us-east1,s3.us-east-1",Mouse Stool,not applicable,SRX24579789,USA,North America,USA:Durham,Mus musculus,Illumina MiSeq,36.01 N 78.94 W,1,PAIRED,PCR,GENOMIC,mouse gut metagenome,ILLUMINA,2024-05-21T00:00:00Z,2024-05-16T11:22:00Z,1,Fecal_JI-670_Week_13_Label1,1,SRP508123,Mouse,High_Fat_Diet,"Wild type\, GLP1r(+/+)",House dust mite,female,JI-670,C57BL/6,,
SRR29055102,AMPLICON,502,2914110,PRJNA1111477,SAMN41393589,"MIMARKS.survey,MIGS/MIMS/MIMARKS.host-associated",not applicable,1666841,DUKE UNIVERSITY,2022-09-02,public,"sra,fastq,run.zq","s3,gs,ncbi","s3.us-east-1,ncbi.public,gs.us-east1",Mouse Stool,not applicable,SRX24579788,USA,North America,USA:Durham,Mus musculus,Illumina MiSeq,36.01 N 78.94 W,211,PAIRED,PCR,GENOMIC,mouse gut metagenome,ILLUMINA,2024-05-21T00:00:00Z,2024-05-16T11:22:00Z,1,Fecal_JI-744_Week_13_Label211,211,SRP508123,Mouse,Normal_Chow,"Wild type\, GLP1r(+/+)",Phosphate buffer saline,male,JI-744,C57BL/6,,
SRR29055103,AMPLICON,502,2206290,PRJNA1111477,SAMN41393544,"MIMARKS.survey,MIGS/MIMS/MIMARKS.host-associated",not applicable,1355173,DUKE UNIVERSITY,2022-08-30,public,"fastq,sra,run.zq","s3,ncbi,gs","gs.us-east1,ncbi.public,s3.us-east-1",Mouse Stool,not applicable,SRX24579787,USA,North America,USA:Durham,Mus musculus,Illumina MiSeq,36.01 N 78.94 W,210,PAIRED,PCR,GENOMIC,mouse gut metagenome,ILLUMINA,2024-05-21T00:00:00Z,2024-05-16T11:22:00Z,1,Fecal_JI-727_Week_13_Label210,210,SRP508123,Mouse,Normal_Chow,"Wild type\, GLP1r(+/+)",House dust mite,female,JI-727,C57BL/6,,
SRR29055104,AMPLICON,502,10418006,PRJNA1111477,SAMN41393630,"MIMARKS.survey,MIGS/MIMS/MIMARKS.host-associated",not applicable,5729128,DUKE UNIVERSITY,2022-09-09,public,"run.zq,sra,fastq","ncbi,gs,s3","ncbi.public,gs.us-east1,s3.us-east-1",Mouse Stool,not applicable,SRX24579786,USA,North America,USA:Durham,Mus musculus,Illumina MiSeq,36.01 N 78.94 W,209,PAIRED,PCR,GENOMIC,mouse gut metagenome,ILLUMINA,2024-05-21T00:00:00Z,2024-05-16T11:22:00Z,1,Fecal_JI-760_Week_13_Label209,209,SRP508123,Mouse,High_Fat_Diet,"Wild type\, GLP1r(+/+)",House dust mite,female,JI-760,C57BL/6,,
SRR29055105,AMPLICON,502,4404046,PRJNA1111477,SAMN41393546,"MIMARKS.survey,MIGS/MIMS/MIMARKS.host-associated",not applicable,2403645,DUKE UNIVERSITY,2022-08-30,public,"fastq,sra,run.zq","gs,s3,ncbi","gs.us-east1,s3.us-east-1,ncbi.public",Mouse Stool,not applicable,SRX24579785,USA,North America,USA:Durham,Mus musculus,Illumina MiSeq,36.01 N 78.94 W,208,PAIRED,PCR,GENOMIC,mouse gut metagenome,ILLUMINA,2024-05-21T00:00:00Z,2024-05-16T11:21:00Z,1,Fecal_JI-728_Week_10_Label208,208,SRP508123,Mouse,Normal_Chow,"Wild type\, GLP1r(+/+)",House dust mite,female,JI-728,C57BL/6,,
SRR29055106,AMPLICON,502,8483298,PRJNA1111477,SAMN41393519,"MIMARKS.survey,MIGS/MIMS/MIMARKS.host-associated",not applicable,4819786,DUKE UNIVERSITY,2022-03-07,public,"sra,run.zq,fastq","gs,s3,ncbi","s3.us-east-1,ncbi.public,gs.us-east1",Mouse Stool,not applicable,SRX24579784,USA,North America,USA:Durham,Mus musculus,Illumina MiSeq,36.01 N 78.94 W,9,PAIRED,PCR,GENOMIC,mouse gut metagenome,ILLUMINA,2024-05-21T00:00:00Z,2024-05-16T11:22:00Z,1,Fecal_JI-685_Week_13_Label9,9,SRP508123,Mouse,Normal_Chow,"Knockout\, Glp1r(-/-)",House dust mite,female,JI-685,C57BL/6,,
SRR29055107,AMPLICON,502,4062184,PRJNA1111477,SAMN41393540,"MIMARKS.survey,MIGS/MIMS/MIMARKS.host-associated",not applicable,2350634,DUKE UNIVERSITY,2022-08-30,public,"sra,fastq,run.zq","s3,ncbi,gs","gs.us-east1,s3.us-east-1,ncbi.public",Mouse Stool,not applicable,SRX24579783,USA,North America,USA:Durham,Mus musculus,Illumina MiSeq,36.01 N 78.94 W,207,PAIRED,PCR,GENOMIC,mouse gut metagenome,ILLUMINA,2024-05-21T00:00:00Z,2024-05-16T11:22:00Z,1,Fecal_JI-726_Week_10_Label207,207,SRP508123,Mouse,Normal_Chow,"Wild type\, GLP1r(+/+)",Phosphate buffer saline,female,JI-726,C57BL/6,,
SRR29055108,AMPLICON,502,5263470,PRJNA1111477,SAMN41393543,"MIMARKS.survey,MIGS/MIMS/MIMARKS.host-associated",not applicable,2945058,DUKE UNIVERSITY,2022-08-30,public,"sra,run.zq,fastq","s3,gs,ncbi","gs.us-east1,ncbi.public,s3.us-east-1",Mouse Stool,not applicable,SRX24579782,USA,North America,USA:Durham,Mus musculus,Illumina MiSeq,36.01 N 78.94 W,206,PAIRED,PCR,GENOMIC,mouse gut metagenome,ILLUMINA,2024-05-21T00:00:00Z,2024-05-16T11:21:00Z,1,Fecal_JI-727_Week_0_Label206,206,SRP508123,Mouse,Normal_Chow,"Wild type\, GLP1r(+/+)",House dust mite,female,JI-727,C57BL/6,,
SRR29055109,AMPLICON,502,7510422,PRJNA1111477,SAMN41393538,"MIMARKS.survey,MIGS/MIMS/MIMARKS.host-associated",not applicable,4168661,DUKE UNIVERSITY,2022-08-30,public,"run.zq,fastq,sra","s3,gs,ncbi","s3.us-east-1,gs.us-east1,ncbi.public",Mouse Stool,not applicable,SRX24579781,USA,North America,USA:Durham,Mus musculus,Illumina MiSeq,36.01 N 78.94 W,205,PAIRED,PCR,GENOMIC,mouse gut metagenome,ILLUMINA,2024-05-21T00:00:00Z,2024-05-16T11:22:00Z,1,Fecal_JI-725_Week_0_Label205,205,SRP508123,Mouse,Normal_Chow,"Wild type\, GLP1r(+/+)",Phosphate buffer saline,female,JI-725,C57BL/6,,
SRR29055110,AMPLICON,502,6264960,PRJNA1111477,SAMN41393537,"MIMARKS.survey,MIGS/MIMS/MIMARKS.host-associated",not applicable,3703005,DUKE UNIVERSITY,2022-08-30,public,"sra,run.zq,fastq","s3,gs,ncbi","ncbi.public,gs.us-east1,s3.us-east-1",Mouse Stool,not applicable,SRX24579780,USA,North America,USA:Durham,Mus musculus,Illumina MiSeq,36.01 N 78.94 W,204,PAIRED,PCR,GENOMIC,mouse gut metagenome,ILLUMINA,2024-05-21T00:00:00Z,2024-05-16T11:22:00Z,1,Fecal_JI-725_Week_10_Label204,204,SRP508123,Mouse,Normal_Chow,"Wild type\, GLP1r(+/+)",Phosphate buffer saline,female,JI-725,C57BL/6,,
SRR29055111,AMPLICON,502,54315396,PRJNA1111477,SAMN41393583,"MIMARKS.survey,MIGS/MIMS/MIMARKS.host-associated",not applicable,30971746,DUKE UNIVERSITY,2022-09-02,public,"sra,run.zq,fastq","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",Mouse Stool,not applicable,SRX24579779,USA,North America,USA:Durham,Mus musculus,Illumina MiSeq,36.01 N 78.94 W,203,PAIRED,PCR,GENOMIC,mouse gut metagenome,ILLUMINA,2024-05-21T00:00:00Z,2024-05-16T11:22:00Z,1,Fecal_JI-742_Week_13_Label203,203,SRP508123,Mouse,Normal_Chow,"Wild type\, GLP1r(+/+)",House dust mite,male,JI-742,C57BL/6,,
SRR29055112,AMPLICON,502,6158536,PRJNA1111477,SAMN41393586,"MIMARKS.survey,MIGS/MIMS/MIMARKS.host-associated",not applicable,3413269,DUKE UNIVERSITY,2022-09-02,public,"sra,fastq,run.zq","gs,s3,ncbi","s3.us-east-1,gs.us-east1,ncbi.public",Mouse Stool,not applicable,SRX24579778,USA,North America,USA:Durham,Mus musculus,Illumina MiSeq,36.01 N 78.94 W,202,PAIRED,PCR,GENOMIC,mouse gut metagenome,ILLUMINA,2024-05-21T00:00:00Z,2024-05-16T11:21:00Z,1,Fecal_JI-743_Week_13_Label202,202,SRP508123,Mouse,Normal_Chow,"Wild type\, GLP1r(+/+)",Phosphate buffer saline,male,JI-743,C57BL/6,,
SRR29055113,AMPLICON,502,4598822,PRJNA1111477,SAMN41393588,"MIMARKS.survey,MIGS/MIMS/MIMARKS.host-associated",not applicable,2599346,DUKE UNIVERSITY,2022-09-02,public,"fastq,sra,run.zq","s3,gs,ncbi","ncbi.public,s3.us-east-1,gs.us-east1",Mouse Stool,not applicable,SRX24579777,USA,North America,USA:Durham,Mus musculus,Illumina MiSeq,36.01 N 78.94 W,201,PAIRED,PCR,GENOMIC,mouse gut metagenome,ILLUMINA,2024-05-21T00:00:00Z,2024-05-16T11:22:00Z,1,Fecal_JI-744_Week_10_Label201,201,SRP508123,Mouse,Normal_Chow,"Wild type\, GLP1r(+/+)",Phosphate buffer saline,male,JI-744,C57BL/6,,
SRR29055114,AMPLICON,502,211844,PRJNA1111477,SAMN41393728,"MIMARKS.survey,MIGS/MIMS/MIMARKS.host-associated",not applicable,177660,DUKE UNIVERSITY,2022-06-14,public,"run.zq,sra,fastq","ncbi,s3,gs","gs.us-east1,s3.us-east-1,ncbi.public",not applicable,not applicable,SRX24579776,uncalculated,uncalculated,missing: control sample,not applicable,Illumina MiSeq,not applicable,74,PAIRED,PCR,GENOMIC,metagenome,ILLUMINA,2024-05-21T00:00:00Z,2024-05-16T11:21:00Z,1,PSPro-Kit-blank-5,74,SRP508123,,,,,,,,DNA Extraction Blank,
SRR29055115,AMPLICON,502,14125276,PRJNA1111477,SAMN41393518,"MIMARKS.survey,MIGS/MIMS/MIMARKS.host-associated",not applicable,7600573,DUKE UNIVERSITY,2022-03-07,public,"run.zq,fastq,sra","ncbi,gs,s3","ncbi.public,gs.us-east1,s3.us-east-1",Mouse Stool,not applicable,SRX24579775,USA,North America,USA:Durham,Mus musculus,Illumina MiSeq,36.01 N 78.94 W,73,PAIRED,PCR,GENOMIC,mouse gut metagenome,ILLUMINA,2024-05-21T00:00:00Z,2024-05-16T11:22:00Z,1,Fecal_JI-684_Week_0_Label73,73,SRP508123,Mouse,Normal_Chow,"Knockout\, Glp1r(-/-)",Phosphate buffer saline,female,JI-684,C57BL/6,,
SRR29055116,AMPLICON,502,6413552,PRJNA1111477,SAMN41393487,"MIMARKS.survey,MIGS/MIMS/MIMARKS.host-associated",not applicable,3670093,DUKE UNIVERSITY,2022-02-28,public,"run.zq,fastq,sra","ncbi,s3,gs","ncbi.public,s3.us-east-1,gs.us-east1",Mouse Stool,not applicable,SRX24579774,USA,North America,USA:Durham,Mus musculus,Illumina MiSeq,36.01 N 78.94 W,72,PAIRED,PCR,GENOMIC,mouse gut metagenome,ILLUMINA,2024-05-21T00:00:00Z,2024-05-16T11:22:00Z,1,Fecal_JI-664_Week_10_Label72,72,SRP508123,Mouse,Normal_Chow,"Wild type\, GLP1r(+/+)",Phosphate buffer saline,female,JI-664,C57BL/6,,
SRR29055117,AMPLICON,502,4580248,PRJNA1111477,SAMN41393472,"MIMARKS.survey,MIGS/MIMS/MIMARKS.host-associated",not applicable,2502197,DUKE UNIVERSITY,2022-02-24,public,"sra,run.zq,fastq","ncbi,gs,s3","ncbi.public,s3.us-east-1,gs.us-east1",Mouse Stool,not applicable,SRX24579773,USA,North America,USA:Durham,Mus musculus,Illumina MiSeq,36.01 N 78.94 W,8,PAIRED,PCR,GENOMIC,mouse gut metagenome,ILLUMINA,2024-05-21T00:00:00Z,2024-05-16T11:21:00Z,1,Fecal_JI-653_Week_10_Label8,8,SRP508123,Mouse,High_Fat_Diet,"Knockout\, Glp1r(-/-)",House dust mite,female,JI-653,C57BL/6,,
SRR29055118,AMPLICON,502,15060,PRJNA1111477,SAMN41393485,"MIMARKS.survey,MIGS/MIMS/MIMARKS.host-associated",not applicable,76208,DUKE UNIVERSITY,2022-02-28,public,"sra,fastq,run.zq","ncbi,gs,s3","s3.us-east-1,ncbi.public,gs.us-east1",Mouse Stool,not applicable,SRX24579772,USA,North America,USA:Durham,Mus musculus,Illumina MiSeq,36.01 N 78.94 W,71,PAIRED,PCR,GENOMIC,mouse gut metagenome,ILLUMINA,2024-05-21T00:00:00Z,2024-05-16T11:21:00Z,1,Fecal_JI-663_Week_10_Label71,71,SRP508123,Mouse,Normal_Chow,"Wild type\, GLP1r(+/+)",House dust mite,female,JI-663,C57BL/6,,
SRR29055119,AMPLICON,502,7515944,PRJNA1111477,SAMN41393524,"MIMARKS.survey,MIGS/MIMS/MIMARKS.host-associated",not applicable,4081130,DUKE UNIVERSITY,2022-03-08,public,"fastq,sra,run.zq","s3,ncbi,gs","gs.us-east1,ncbi.public,s3.us-east-1",Mouse Stool,not applicable,SRX24579771,USA,North America,USA:Durham,Mus musculus,Illumina MiSeq,36.01 N 78.94 W,70,PAIRED,PCR,GENOMIC,mouse gut metagenome,ILLUMINA,2024-05-21T00:00:00Z,2024-05-16T11:22:00Z,1,Fecal_JI-687_Week_10_Label70,70,SRP508123,Mouse,High_Fat_Diet,"Knockout\, Glp1r(-/-)",House dust mite,female,JI-687,C57BL/6,,
SRR29055120,AMPLICON,502,9945624,PRJNA1111477,SAMN41393512,"MIMARKS.survey,MIGS/MIMS/MIMARKS.host-associated",not applicable,5406930,DUKE UNIVERSITY,2022-03-07,public,"sra,run.zq,fastq","s3,gs,ncbi","ncbi.public,gs.us-east1,s3.us-east-1",Mouse Stool,not applicable,SRX24579770,USA,North America,USA:Durham,Mus musculus,Illumina MiSeq,36.01 N 78.94 W,69,PAIRED,PCR,GENOMIC,mouse gut metagenome,ILLUMINA,2024-05-21T00:00:00Z,2024-05-16T11:22:00Z,1,Fecal_JI-682_Week_10_Label69,69,SRP508123,Mouse,High_Fat_Diet,"Wild type\, GLP1r(+/+)",Phosphate buffer saline,female,JI-682,C57BL/6,,
SRR29055121,AMPLICON,502,8442134,PRJNA1111477,SAMN41393491,"MIMARKS.survey,MIGS/MIMS/MIMARKS.host-associated",not applicable,4692724,DUKE UNIVERSITY,2022-02-28,public,"sra,run.zq,fastq","s3,gs,ncbi","gs.us-east1,ncbi.public,s3.us-east-1",Mouse Stool,not applicable,SRX24579769,USA,North America,USA:Durham,Mus musculus,Illumina MiSeq,36.01 N 78.94 W,68,PAIRED,PCR,GENOMIC,mouse gut metagenome,ILLUMINA,2024-05-21T00:00:00Z,2024-05-16T11:22:00Z,1,Fecal_JI-666_Week_10_Label68,68,SRP508123,Mouse,High_Fat_Diet,"Knockout\, Glp1r(-/-)",House dust mite,female,JI-666,C57BL/6,,
SRR29055122,AMPLICON,502,6048096,PRJNA1111477,SAMN41393521,"MIMARKS.survey,MIGS/MIMS/MIMARKS.host-associated",not applicable,3313229,DUKE UNIVERSITY,2022-03-07,public,"sra,fastq,run.zq","gs,s3,ncbi","s3.us-east-1,gs.us-east1,ncbi.public",Mouse Stool,not applicable,SRX24579768,USA,North America,USA:Durham,Mus musculus,Illumina MiSeq,36.01 N 78.94 W,67,PAIRED,PCR,GENOMIC,mouse gut metagenome,ILLUMINA,2024-05-21T00:00:00Z,2024-05-16T11:22:00Z,1,Fecal_JI-685_Week_10_Label67,67,SRP508123,Mouse,Normal_Chow,"Knockout\, Glp1r(-/-)",House dust mite,female,JI-685,C57BL/6,,
SRR29055123,AMPLICON,502,7913026,PRJNA1111477,SAMN41393500,"MIMARKS.survey,MIGS/MIMS/MIMARKS.host-associated",not applicable,4384629,DUKE UNIVERSITY,2022-03-01,public,"fastq,sra,run.zq","gs,ncbi,s3","ncbi.public,s3.us-east-1,gs.us-east1",Mouse Stool,not applicable,SRX24579767,USA,North America,USA:Durham,Mus musculus,Illumina MiSeq,36.01 N 78.94 W,66,PAIRED,PCR,GENOMIC,mouse gut metagenome,ILLUMINA,2024-05-21T00:00:00Z,2024-05-16T11:22:00Z,1,Fecal_JI-672_Week_10_Label66,66,SRP508123,Mouse,High_Fat_Diet,"Wild type\, GLP1r(+/+)",House dust mite,female,JI-672,C57BL/6,,
SRR29055124,AMPLICON,502,10366300,PRJNA1111477,SAMN41393498,"MIMARKS.survey,MIGS/MIMS/MIMARKS.host-associated",not applicable,5641462,DUKE UNIVERSITY,2022-03-01,public,"run.zq,fastq,sra","s3,gs,ncbi","gs.us-east1,ncbi.public,s3.us-east-1",Mouse Stool,not applicable,SRX24579766,USA,North America,USA:Durham,Mus musculus,Illumina MiSeq,36.01 N 78.94 W,65,PAIRED,PCR,GENOMIC,mouse gut metagenome,ILLUMINA,2024-05-21T00:00:00Z,2024-05-16T11:22:00Z,1,Fecal_JI-671_Week_10_Label65,65,SRP508123,Mouse,High_Fat_Diet,"Knockout\, Glp1r(-/-)",House dust mite,female,JI-671,C57BL/6,,
SRR29055125,AMPLICON,502,11639874,PRJNA1111477,SAMN41393515,"MIMARKS.survey,MIGS/MIMS/MIMARKS.host-associated",not applicable,6313535,DUKE UNIVERSITY,2022-03-07,public,"sra,fastq,run.zq","ncbi,gs,s3","gs.us-east1,s3.us-east-1,ncbi.public",Mouse Stool,not applicable,SRX24579765,USA,North America,USA:Durham,Mus musculus,Illumina MiSeq,36.01 N 78.94 W,64,PAIRED,PCR,GENOMIC,mouse gut metagenome,ILLUMINA,2024-05-21T00:00:00Z,2024-05-16T11:22:00Z,1,Fecal_JI-683_Week_0_Label64,64,SRP508123,Mouse,Normal_Chow,"Knockout\, Glp1r(-/-)",House dust mite,female,JI-683,C57BL/6,,
SRR29055126,AMPLICON,502,7651484,PRJNA1111477,SAMN41393520,"MIMARKS.survey,MIGS/MIMS/MIMARKS.host-associated",not applicable,4484886,DUKE UNIVERSITY,2022-03-07,public,"fastq,run.zq,sra","s3,ncbi,gs","s3.us-east-1,ncbi.public,gs.us-east1",Mouse Stool,not applicable,SRX24579764,USA,North America,USA:Durham,Mus musculus,Illumina MiSeq,36.01 N 78.94 W,63,PAIRED,PCR,GENOMIC,mouse gut metagenome,ILLUMINA,2024-05-21T00:00:00Z,2024-05-16T11:22:00Z,1,Fecal_JI-685_Week_0_Label63,63,SRP508123,Mouse,Normal_Chow,"Knockout\, Glp1r(-/-)",House dust mite,female,JI-685,C57BL/6,,
SRR29055127,AMPLICON,502,24096,PRJNA1111477,SAMN41393727,"MIMARKS.survey,MIGS/MIMS/MIMARKS.host-associated",not applicable,78563,DUKE UNIVERSITY,2022-06-03,public,"fastq,sra,run.zq","gs,s3,ncbi","gs.us-east1,s3.us-east-1,ncbi.public",not applicable,not applicable,SRX24579763,uncalculated,uncalculated,missing: control sample,not applicable,Illumina MiSeq,not applicable,62,PAIRED,PCR,GENOMIC,metagenome,ILLUMINA,2024-05-21T00:00:00Z,2024-05-16T11:21:00Z,1,PSPro-Kit-blank-4,62,SRP508123,,,,,,,,DNA Extraction Blank,
SRR29055128,AMPLICON,502,8246354,PRJNA1111477,SAMN41393474,"MIMARKS.survey,MIGS/MIMS/MIMARKS.host-associated",not applicable,4485907,DUKE UNIVERSITY,2022-02-24,public,"sra,fastq,run.zq","ncbi,gs,s3","ncbi.public,s3.us-east-1,gs.us-east1",Mouse Stool,not applicable,SRX24579762,USA,North America,USA:Durham,Mus musculus,Illumina MiSeq,36.01 N 78.94 W,7,PAIRED,PCR,GENOMIC,mouse gut metagenome,ILLUMINA,2024-05-21T00:00:00Z,2024-05-16T11:22:00Z,1,Fecal_JI-655_Week_10_Label7,7,SRP508123,Mouse,High_Fat_Diet,"Wild type\, GLP1r(+/+)",Phosphate buffer saline,male,JI-655,C57BL/6,,
SRR29055129,AMPLICON,502,6581220,PRJNA1111477,SAMN41393523,"MIMARKS.survey,MIGS/MIMS/MIMARKS.host-associated",not applicable,3646707,DUKE UNIVERSITY,2022-03-08,public,"run.zq,fastq,sra","ncbi,gs,s3","gs.us-east1,s3.us-east-1,ncbi.public",Mouse Stool,not applicable,SRX24579761,USA,North America,USA:Durham,Mus musculus,Illumina MiSeq,36.01 N 78.94 W,61,PAIRED,PCR,GENOMIC,mouse gut metagenome,ILLUMINA,2024-05-21T00:00:00Z,2024-05-16T11:22:00Z,1,Fecal_JI-687_Week_0_Label61,61,SRP508123,Mouse,High_Fat_Diet,"Knockout\, Glp1r(-/-)",House dust mite,female,JI-687,C57BL/6,,
SRR29055130,AMPLICON,502,2418636,PRJNA1111477,SAMN41393511,"MIMARKS.survey,MIGS/MIMS/MIMARKS.host-associated",not applicable,1378853,DUKE UNIVERSITY,2022-03-07,public,"run.zq,sra,fastq","ncbi,gs,s3","ncbi.public,gs.us-east1,s3.us-east-1",Mouse Stool,not applicable,SRX24579760,USA,North America,USA:Durham,Mus musculus,Illumina MiSeq,36.01 N 78.94 W,60,PAIRED,PCR,GENOMIC,mouse gut metagenome,ILLUMINA,2024-05-21T00:00:00Z,2024-05-16T11:22:00Z,1,Fecal_JI-682_Week_0_Label60,60,SRP508123,Mouse,High_Fat_Diet,"Wild type\, GLP1r(+/+)",Phosphate buffer saline,female,JI-682,C57BL/6,,
